id,monomer
6g16,False
6ow4,False
5td6,False
4m23,False
4xdx,True
1lw7,True
5nji,True
3h49,False
5a3a,True
4yx7,False
3nkh,False
3cc8,True
2a14,True
2qtq,False
4eew,False
3zr8,True
3lw7,False
4low,False
1uf5,False
3pvt,False
2yfo,True
4rth,False
6r7o,False
4ch7,True
3cai,False
3r4v,True
3jv1,True
1sgm,False
2cf7,False
2r9i,True
6e9n,False
4rck,False
6gmo,False
4pqd,True
5vch,False
5i0q,False
1p1x,False
3v53,False
4wbj,False
4hji,False
4hkj,False
4fzl,False
1ylq,False
4ylr,True
4qnd,True
2ehw,False
3w0f,True
3gb5,True
3gla,False
6cgo,False
4evw,False
3ozp,True
4pp8,False
2vdu,False
2i9i,True
3dte,True
3a1e,False
5lu5,False
5c8z,False
6es4,False
2vsh,False
2vsw,False
3ld2,False
5j8j,True
3x37,False
5nfj,False
6o64,False
1l8d,False
5gq1,False
4wzn,False
5xis,False
4h27,True
2fba,True
3cjm,True
5uwc,False
5y1z,False
2opc,True
5i4c,True
5e1w,True
3k6t,False
2go8,True
6fhn,True
3klu,True
3fsa,True
6grk,False
6i4f,False
6f1k,False
5v3w,False
3a8g,False
2h6l,False
2q00,False
4m5d,False
3lwx,True
3hi0,False
3dx5,True
1r71,False
5yag,False
3aj4,False
5qs9,True
5ckl,True
4rl3,False
4p8n,False
2ar0,False
4maq,False
1p27,False
3e96,False
3qth,False
4oqv,True
5tt6,True
3dnh,False
3n0a,True
4mzc,True
4pm4,False
3l7i,False
3otn,False
3rf0,False
3kxr,True
4fbs,True
2qvw,False
2prs,False
2hs1,False
4fgm,True
3zss,False
2pkf,False
6ais,True
6hph,True
3kby,False
3mva,False
2qsf,False
3k6j,True
2bdt,True
1yrb,False
6ae9,False
1zv1,False
6a3l,False
4o65,True
1vpr,True
5m17,True
2fna,False
1mpg,False
2qsi,False
5wez,False
4ktp,False
3lpz,True
3eye,True
1lns,True
2pke,False
6enx,True
5dqq,True
3boe,True
1idp,False
5ydn,True
6rog,False
3cin,True
5giz,False
1m2d,False
5hjm,True
2bl2,False
2p97,False
5wxm,False
4mcj,False
1gu9,False
3egr,False
5tvl,False
1y6k,False
4bmj,False
5jo8,True
3rf3,False
1zp2,True
3l7h,False
2a1x,True
3was,False
2e12,False
5hda,False
2pif,False
4afm,True
2o14,True
2c5r,False
4ebr,False
2bkr,False
1gxc,False
4ci7,False
3zj0,True
3ec6,True
4eyy,False
4hwm,True
3v2u,False
1s28,False
3i09,False
5xvj,False
5mwe,False
4nkp,False
5tui,False
6gn5,True
6ou3,True
2hx5,True
1yga,False
4n7v,False
4lqb,False
4c0o,False
2xev,False
3zrg,False
2y7b,True
2yop,False
2ril,True
1cnt,False
5uay,True
2r1j,False
3a1y,False
4a8x,False
3q46,True
5uq6,True
4brw,False
1ocy,True
3rnl,True
4od6,True
5hb7,True
5g5g,False
2opw,True
4cru,False
3dkq,False
6o59,False
3ivv,False
4kk0,False
6dn4,True
6gs2,False
4lmi,False
1ez3,False
4rri,True
2c2u,True
5hee,False
4nmy,False
6b2v,True
2i24,True
5xpz,False
4q62,True
3k8g,False
3pmi,False
3qky,True
2cja,False
1dq3,True
4boh,False
1ypx,True
5e57,False
6chj,False
3evn,True
1ho8,True
2o7a,True
4a0d,True
2ree,False
6imp,False
4v24,False
2z0x,True
2vli,False
6e4v,True
2rci,True
1miw,False
1zjc,True
4o5p,False
4u3e,False
3nr5,True
2o90,True
4rz4,False
3u7z,False
5yxm,True
3im1,True
5fly,False
2imj,False
5vi4,False
3exa,False
3hyi,True
5k87,False
2mcm,True
5v6g,False
6qu7,True
3cj1,True
3ea6,True
5agd,False
5b19,False
6mf9,False
2vla,False
4z24,False
3fwb,False
3er7,False
3cra,False
3oh3,True
3pyw,True
4rct,False
4oa3,True
4kbm,False
1qaz,True
4ml1,False
5h28,True
5d7w,True
3l39,True
2p25,True
5y11,False
2zou,False
4kbx,True
2xlk,False
3vea,False
4ytb,True
5l77,True
2nrq,True
2uyt,True
4qa8,True
1el6,False
1lxj,True
5jov,True
1y8o,False
2bop,False
2zyr,False
6gx2,True
3jud,True
4gc3,True
4dcz,False
5n40,True
4g1o,False
1oc0,False
5zho,True
3d19,False
1yoz,False
2okf,False
5miy,False
4pxy,False
6btc,False
5fok,False
5fq8,False
1bja,False
3jv9,False
3i7j,False
5b8d,True
4zv0,False
3mmy,False
5wy4,True
3piw,True
5a10,True
2f7v,True
2q48,False
2p3p,False
2nly,True
6m9r,False
6g85,False
4trh,False
5z6d,False
3bw6,True
1tif,True
4mud,False
4oq9,False
5j71,True
1xdy,False
6o60,False
4ajy,False
3bij,False
3lhs,True
4pp4,True
4r6h,True
2bf6,True
3gbv,False
3aj1,False
4ly4,False
6kly,True
4zy7,False
5u22,True
6dtd,False
4usr,True
2fyf,False
5t11,False
4c47,False
1xiw,False
5fq4,False
4qas,False
6e0v,False
5qhh,True
2o30,False
3u01,True
3aqe,False
4upi,True
3t7a,True
5cwg,True
4i5j,True
3m3p,True
3cry,False
2ast,False
6a8o,False
4rz9,True
2q78,False
5yl9,False
3sam,False
4q52,False
3dyj,False
3shs,True
1y02,True
4l9n,False
4ru3,True
3mem,True
3woc,False
1tu9,True
1q9j,False
4wqd,True
3zzy,False
2isb,True
1dd9,True
3bem,False
1yht,True
1qhx,True
3vbc,True
3v9w,False
5mtw,False
4obx,False
4rmm,True
2fea,False
3e58,False
1p9h,True
1gwm,True
5bty,True
3aof,False
5cir,False
6fih,True
2dxu,False
5yrv,False
2hhc,True
4aff,True
3k1r,False
3m66,True
6dur,False
1h99,True
4jza,False
1jh6,False
6f4j,False
4aqo,True
3ie4,False
5ukh,True
6dub,False
2fp8,False
2yna,False
3fef,False
6fth,True
4b60,False
1l1o,False
1po5,True
5y7y,False
3lti,True
3tvj,False
3clm,True
3ufb,True
3lax,True
1y96,False
3ck1,False
3rmr,False
4mu9,False
3u4t,False
6c7y,False
5o5s,True
1sra,True
3ch4,True
4wee,True
3ux2,True
4txr,False
2ras,False
5tsq,True
5tih,False
1q1l,False
3g0t,False
3obl,False
2axw,False
5lx6,False
2oh3,True
4pib,False
5k34,True
4evu,False
3c0f,True
1th8,False
2vy8,True
3ebt,True
3bgu,False
6i28,True
2w1v,False
5x4r,True
1kol,False
2xci,False
4n6j,False
2j5b,False
2pqv,False
5svh,False
1p3y,True
4wwh,False
3gd0,True
5fg0,False
3ikw,True
4jaq,False
2cg7,True
1vi6,False
4n74,True
4a69,False
3c2u,False
3rqb,False
1tqy,False
1c9k,False
4rec,False
5zl5,False
4dmg,False
4wks,False
2o5f,False
2gfh,True
6oyh,False
4kgd,False
3oos,True
3zoj,True
4guc,False
5b2p,False
1s7i,True
4bmd,True
3eeq,False
1m6s,False
2asb,False
6e0e,True
4hac,False
3hqx,True
2icw,False
2p11,False
3ont,True
3u9l,True
5gke,False
2ojh,True
4dey,False
4za3,False
4ccw,True
1t6s,False
5mec,True
4ck4,False
5i39,True
4xs5,False
2jli,True
6itw,True
2dql,False
5mqh,True
5h2v,False
5ohy,False
5whg,True
3is6,False
5euv,False
5o15,False
2ghr,True
6hqm,True
1yrt,False
3poj,False
6fiy,False
3ebb,False
2wg7,False
6i50,True
2bln,False
2ium,False
5bp3,False
1xrs,False
6ri6,True
4mdw,True
2p0o,True
1ifr,True
1l0s,False
3mse,True
4aby,False
2in5,False
4lrz,False
5z5e,False
5ik4,True
3coq,False
5jj2,True
1o7j,False
2heu,False
3voq,False
5nw3,True
3k32,False
4ytd,False
4cj0,False
3c7a,True
4pno,True
3guy,False
4l8j,True
4x1t,True
2raf,False
4me9,False
4nqf,False
6q58,False
2bx9,False
2r2z,True
4km6,True
4dev,False
3rpc,False
1ka1,True
1jb0,False
1zy7,False
4oq2,True
3go9,True
1wle,False
2c24,False
5c46,False
2qp2,True
3pij,False
2qzu,True
6f5c,False
4hn9,False
3d7j,False
2trc,False
5g1l,False
3ou2,True
6grh,False
4yuc,True
3lov,True
3eu9,False
3l7n,True
3lys,False
3rtl,False
4rdr,True
3see,True
2hbv,False
2qgq,False
3qzm,False
3nat,False
4wdc,True
1xt5,True
2q40,True
1g6x,True
3k93,True
2q5c,False
3dxl,True
2vs7,False
5njo,True
1v2x,True
3gyb,False
6iqd,False
2j6b,True
1yix,False
5fnp,False
3hdx,True
4x7g,True
6e7o,False
4ljs,True
3hbm,True
3m1r,False
1ef1,False
5w89,False
1y9l,True
4ew5,False
5cof,True
2oik,False
5cr6,True
3hlz,False
4x4w,False
4cyf,False
5ngl,False
6k16,True
3bso,False
3b5m,False
4rdb,True
5k8p,False
5gvv,False
4lv5,False
4uad,False
4gbf,False
4z8w,True
5dxl,True
2wcw,False
4wx0,False
4zl4,False
4wfq,True
4pon,False
5lp9,True
1ezg,False
2fg9,True
3kfo,True
4jg2,True
1l2p,True
3p6l,True
4ov8,True
5cw4,False
5hax,False
6n1z,False
4c0f,False
1cfb,True
5hr4,False
3q3e,False
1xks,True
5vps,True
5kza,True
3plw,True
1khx,True
3but,True
3q7r,False
3gp6,True
5k5d,False
5elb,False
1qsa,True
3l81,False
3dr2,False
6iyy,True
3a9b,True
1tvg,True
5yrh,False
5czc,False
2huh,True
3bsu,False
4rvq,True
5mjr,True
4ead,True
1dm9,False
1w53,True
4id9,False
1whs,False
3hx6,False
3rrw,False
1btk,False
1es9,True
5t8c,True
1j27,True
6hpv,True
5onk,True
1w07,False
3gq8,True
5fi3,False
4ohj,False
6g7n,False
4z3x,False
3h2y,True
6o0w,True
6md5,True
5tty,True
4hvy,True
3d8l,False
6qnn,False
5zqv,False
2nq3,True
2yil,False
3pvh,True
1uz3,False
5coz,True
4u5h,False
4n13,True
2if6,False
4j6e,True
4mzy,True
3f4a,False
3m31,True
4koa,True
6ojm,False
3nre,False
2psp,False
2cib,True
3eb8,False
2x3m,True
3d8k,False
4jk8,False
4ijn,False
2b8m,True
4hw6,False
5vx1,False
3ulj,False
5jj6,False
1xw3,True
3qgu,False
5lyp,True
3d2q,False
5v77,False
6dnv,False
6du9,True
6bhk,False
6k6l,False
2p22,False
2xod,True
4nlm,True
6ebu,True
4wik,False
2oer,False
3uv1,False
5h9i,True
3sg0,True
4omg,False
5tfq,True
4kem,False
4h7n,False
1ko7,False
1zt3,True
3mnm,False
3pr6,True
4u4v,True
3s8i,False
4gx0,False
6s8s,False
4e1s,True
1w8s,False
4i9o,True
1wlg,False
3gku,False
3w42,False
3hfi,True
3kgz,False
6maa,True
2r7r,False
1r0d,False
3b8f,False
1ro7,False
3wqo,False
4pux,True
3gnj,False
5klp,False
1poc,True
3q1n,True
5xdz,False
4kp1,True
6qig,False
3bs4,False
1oao,False
6f5x,True
2ekd,False
3ck6,False
2ia1,False
6fl1,False
5gw9,False
5dd8,False
4jp6,True
3q63,False
5jeq,True
2bju,True
2hmv,False
3o5y,False
6af0,False
2gqw,True
5dh0,False
3rk1,False
4b4u,False
5iyz,False
3f6y,True
1kdg,False
6jeb,True
3sja,False
3f8t,True
5hjq,True
2i5f,True
5e9t,False
4zbg,True
1ud9,False
5gof,True
5izt,False
1v7z,False
5mrw,False
3grl,True
4qc6,False
5jiw,True
4us5,False
3gi1,False
4dmv,True
3tfj,False
2cas,True
4xz6,False
3duw,False
2ywv,False
6cj6,False
4oh7,False
5tux,True
5m26,False
1reg,False
1jk0,False
2g77,False
3cuq,False
3gwn,False
3g8y,True
4pdy,True
6ovb,True
5fs4,False
2f46,False
4m0w,False
1wvq,False
1g66,True
2gll,False
2ygn,True
4ezi,True
5ezm,True
4mjs,False
2cjs,False
4ipi,True
4u4h,True
5lzn,True
4kf7,True
4uv2,False
4y99,False
3exn,True
2w2s,True
2cwq,False
1ufo,False
5tin,False
4z04,True
5vhg,True
5b7y,False
6f6p,False
6e5f,True
5lgg,True
3lua,True
6ac5,True
4bwd,False
2xed,False
1h2h,True
6cb4,True
2w7a,False
1r0u,True
1oyg,True
2dej,True
2a3n,True
2gff,False
4udx,True
3sso,False
2qh9,False
3dje,False
3u9j,False
5y27,False
6a7a,True
3r84,False
6gh8,False
5y1f,True
5hdm,False
3qye,False
4a2v,True
4xng,False
1qhd,True
2hj1,False
5faf,True
5ojc,True
3clq,False
3sj5,False
3hsy,False
6a68,True
1cg2,False
6gl8,True
4nq0,True
6k2l,False
6ntw,True
1uwk,False
4k02,False
6d0g,True
1lwj,False
3zbd,False
3dw8,False
4uqw,False
3jrv,False
6a48,True
3tvq,True
4lr4,False
5vd8,True
3cwf,False
1ucr,False
5olr,False
1i27,True
1x1o,False
4qgp,False
1f46,False
1j34,False
3zqo,False
5ng7,False
6q8m,False
1e2w,False
5olu,True
5chs,False
5ex2,False
2fji,False
4rbr,False
4wai,False
2fm9,True
2v4x,True
3dou,True
1gqi,False
4lqe,True
3p01,False
1gci,True
3pfg,True
3oyv,True
3v9r,False
3tfg,False
2bgh,False
3cwx,False
3dxo,False
3i8b,True
3tm8,False
1y60,False
1gvp,True
2hew,True
3fg8,False
6i9w,False
6pnv,True
3wwc,True
1x91,True
1n7k,False
4jr6,False
2ek0,False
4wxa,False
3fed,True
2oh1,False
3o4h,False
3sxm,False
2w0g,True
6k4f,True
6a5d,False
6oze,True
1z6m,True
4q7a,False
3ig2,False
4q68,True
5flg,False
4hh3,False
5c17,True
4xjv,True
3fau,False
4zce,False
6ia7,False
3agy,False
5l7s,True
4gq2,False
6fm8,True
2ox6,False
2wte,False
3k4i,False
4igk,False
3qc1,True
4rh8,False
4nds,False
3ll7,True
3p0k,True
5n5f,False
5syt,True
1y14,False
4q9t,False
2blf,False
3g6e,False
6h0h,False
5h1a,False
6csu,False
1poi,False
4r29,False
3wqm,True
2ffm,True
6bhd,False
1xpj,False
3pm2,True
5zzj,False
4rfq,True
4fr9,True
2dg6,True
4ivn,False
1w5r,False
6d3v,False
5oy0,False
1c4o,True
6f0p,True
3vz9,False
4lda,False
4wkz,False
6qb2,True
4eby,True
5b1q,False
4d7m,True
2b4h,False
3hn5,False
2f5g,False
2ozg,True
2b4w,True
3iv0,True
3tjy,True
2dyi,True
3p5t,False
4k7c,True
6hql,True
4p98,True
3gyc,False
6fga,False
5w7p,True
2gf3,False
3c85,False
4wy4,False
4eme,False
1whi,True
3m0m,False
1d2s,True
4wcx,False
4pc0,False
1dab,True
4rlr,True
3kto,False
4jf8,True
2qhp,True
3thi,True
4u5q,False
3gu3,False
3cqx,False
3hls,False
4c9b,False
5mlt,True
6k0x,False
2py6,True
5yqw,True
1dqg,True
3kzp,False
1wa5,False
4pfo,True
4fm3,False
4le3,False
5c5d,False
1pdk,False
3ege,True
3ql9,False
4bjt,False
1tuh,True
2b0c,True
1q7e,True
3w0k,False
5h3x,True
2pfi,False
3g14,False
6e12,False
5z7l,False
5nfd,False
2xws,True
1hw7,True
5mqp,False
3c96,True
1zbp,True
4s0u,False
5b3h,False
3bvx,True
6pyr,False
4b89,True
1rh6,False
5e10,True
2v3a,True
5u35,False
6hhn,True
5x90,False
1a12,False
1xpp,False
3elk,False
5x3g,True
2zfu,False
3b4q,False
3l82,False
1j98,True
5gu6,True
4o9i,True
6ect,True
3vg7,True
3e6m,False
1skn,False
3hjg,False
4ps6,True
1cjw,True
4okz,False
6ey6,False
6efn,True
1onw,False
3vhl,False
1xu9,False
2o4a,False
4wh5,False
3sq7,False
4w8k,False
4ad9,False
1vgw,False
6bsc,False
3cm3,True
2z98,True
6b4a,False
4w7w,True
6mdw,True
4wu0,False
5tzt,False
5yjd,False
3rga,True
5a6s,False
4gmo,True
2xcm,False
3s99,True
3idf,False
5kle,True
1i4j,False
3p02,True
3r8j,False
5eik,True
3bzc,True
4ld3,False
5xev,True
5mr1,True
4l3t,False
5v8w,False
3og6,False
3rpe,False
1q74,False
3vyg,False
3lnl,False
3fhl,False
3oz2,True
2gru,False
4c2l,True
1ete,False
5dtc,False
5ijp,True
6cok,True
5w2l,False
3gvz,False
3fij,False
4akp,True
6nsv,False
4tzm,False
3ctv,True
6d2s,True
2y1b,True
2x5f,False
4zhb,False
6a6p,False
5eyn,True
4pdx,False
4esm,True
4b4y,True
3kkg,True
4ate,True
5a3d,False
4zil,False
1qf8,False
2yn0,True
1ku9,False
6j9m,False
3akb,True
6qgw,False
5dgk,False
1gl4,False
4i8i,True
1qi9,False
1it2,False
5dbr,False
5fjz,False
5uki,True
5fbf,True
3wxf,False
6b1k,False
5o1l,False
4g9e,False
2qv5,False
3dnp,True
2co3,False
5x0t,False
3qb2,False
1qhl,True
6f1s,True
2o6p,False
5nv9,True
5yje,False
6exp,False
2vlg,False
1y3t,False
6ptg,False
6ft2,True
2y53,False
4he6,True
6r01,True
4wfo,True
3crj,False
5c33,False
5h02,True
4hyz,False
6avx,True
4ofz,True
3gzb,False
3igf,False
5hkl,False
1eer,False
3rxy,False
4dqj,False
2rj2,True
2hxo,False
3wis,True
5zgn,False
6dwg,False
3f7e,False
3n4p,False
1es5,True
4yor,False
4hly,False
6hur,True
1z9h,False
3khi,True
2fcj,False
3eeh,True
1hxr,False
3kfw,True
6k5g,False
4ras,False
1jzt,False
3sk2,False
3bpj,False
5lb3,False
6hs0,False
4j32,False
1wv9,False
1d2n,True
5nmo,False
4y97,False
2xu3,True
6fmc,True
4ku0,False
5txu,True
3zuc,True
3qex,False
6h2u,False
2o38,False
6duv,False
5oqr,False
6dj8,False
2ns9,False
5zo3,False
4xem,True
6gju,False
2o1s,False
2hkl,False
4hnl,True
3k44,False
1o7d,False
1iby,False
5cx2,False
1o9g,True
3g98,False
5n1a,False
4ehc,True
5emx,False
3raz,True
3sqn,False
3rju,True
4kpp,False
2efv,True
2x9q,False
2omz,False
1t3u,False
5y58,False
3vyx,False
5zdq,False
1eg3,True
4rv5,False
6ae8,False
5owu,False
2xf7,False
5ydd,False
1sx5,False
6s1h,True
2e5y,False
1z0s,False
5a8c,True
1yf3,False
1ezj,True
4g6i,False
4qjv,False
4fp5,False
6kbx,False
5m2n,True
5e4g,True
5n6f,True
3hq1,False
2pbl,False
6fbq,False
3rde,False
4zy8,False
3cwr,False
1gyx,False
5ovu,False
1vr9,False
5mtz,False
3feu,True
1smx,False
3noq,False
2p3y,False
3cnh,False
3ksn,True
4fk7,True
2xmj,False
4jif,False
5b52,False
2r39,True
2vm9,True
4ph7,False
1rsg,False
2b5g,False
1zd0,True
1pd3,False
3zx7,True
1u7p,False
4gci,False
4acf,False
3cxn,False
6fea,False
3bhp,False
3apu,False
6oq6,False
6h86,False
3mbk,False
2zdi,False
3fkr,False
6gmc,True
1ws6,True
6ild,False
6qkw,False
3km3,False
6euw,True
4rt1,False
5j80,True
4hcw,False
2fip,False
3mea,False
2hiq,False
3x27,False
3vpz,True
5bq8,False
1vmh,True
5gqi,True
2v8f,False
4tlv,False
5iaa,False
1qnr,True
4rg1,False
5cta,True
3m6z,False
1pu6,False
2omk,False
5ynx,False
6bs9,False
2ft0,False
6oe9,True
2gnp,True
1yov,False
5h3w,False
5k08,True
4n0h,False
3byq,False
3a2e,False
5fvk,False
1o9y,False
3mqq,False
5dfk,True
1sa3,False
3s5q,True
2nyk,True
3mtv,True
2fco,False
5hoe,False
1lwb,True
5mhj,False
6e57,False
5h3v,False
6sja,False
2yle,False
5lf9,True
5f3p,False
2vtw,False
6gny,False
4pzj,True
5gi7,True
4p17,False
4zsx,False
1ln1,True
3ism,False
2nps,False
1otk,False
4jd0,True
4lct,False
1kqf,False
2w8t,True
5ms2,False
2xe4,False
1te5,False
4qgo,False
1f32,True
6oh6,True
6fjk,False
2rbb,False
5v6j,False
6dfp,True
6rcs,False
2uur,True
4xa9,False
6q10,True
3ipf,False
5for,True
3pzl,False
5ijh,False
1f1m,False
3oaj,False
2ftr,False
2o6k,False
5tod,False
1xau,True
5jbn,False
1byi,True
4ozw,True
4ic4,True
3ce8,True
4bxf,False
2pm7,False
6ghd,False
5ykz,False
5hqt,True
1wzz,True
5jrc,False
2cdp,False
3wmv,False
1sgw,True
4npx,True
4mo1,False
3ezq,False
4tx5,False
5ze8,True
2dch,True
6a1a,True
2v94,False
3uc2,False
1d2o,False
2fl4,True
6gpa,False
5eqn,False
5sy4,False
3ngw,True
4hhr,True
2j9u,False
5dgo,True
1yu5,True
2yvq,True
4hz4,True
3zsj,True
4un1,False
5kwb,True
6ewh,True
3bm1,False
3qh9,True
5y24,False
3r3p,False
3t7l,True
1nqk,True
5wc6,False
5ucv,False
5iva,False
2own,False
6fcg,False
2wl8,False
3lyp,False
3p8a,False
2pma,False
3b6h,False
1ylo,False
3hz7,True
3kae,False
2y4r,False
3en0,False
3qvs,True
5c54,False
6d97,False
6i1r,False
2xgv,True
5ugw,True
3ga7,True
4ng0,False
4csr,False
2sak,True
1sw6,False
5jea,False
5k91,False
2hwj,False
2nwi,False
5u6z,True
4y60,False
3l1w,False
1sqs,False
3k40,False
1ujw,False
1x6m,False
5dgq,False
3lhq,False
3iag,False
5xhx,False
2xu8,False
1s21,True
3lhi,True
5n8a,False
1ryp,False
2bay,False
2ejx,True
2rbg,False
4yi8,True
5mi4,True
3s83,True
5yuf,False
4qqr,False
6rn5,True
6qll,True
3rhz,False
6c6z,False
1v7m,False
4mjg,False
4ce8,False
6gkt,False
5cg5,True
1bh9,False
3ugf,False
3gra,False
2j7q,False
2o7i,True
4hbq,False
4mjd,False
2rhm,False
3mjq,False
3js6,True
5fmu,False
1vky,False
6i96,True
2c1w,False
1taf,False
3n2o,False
4y5j,True
5cu7,False
2pft,True
3nqn,False
4jdu,True
5nfm,True
3gqh,False
3pfo,False
1je5,False
3fjs,False
5z73,False
4jxy,True
5mdu,True
6nt2,False
5gt5,False
3rlk,True
4c5k,False
3v7d,False
5w4a,False
5grq,False
3in6,False
2dm9,False
3c2g,False
1fpo,False
4kdw,True
4ybg,True
5jvi,True
4uos,True
1n2d,False
3cih,True
4y6x,False
4rks,False
2v9l,True
6d0h,False
4nsd,False
1ei9,True
4q7q,False
2bue,True
5xsw,False
5gk9,False
4c24,True
2hku,False
6nvw,False
1xrx,False
1n12,False
5eha,True
3ilv,True
6n1f,False
2yyy,False
4p5p,True
4l0j,True
4aur,True
4h2w,False
5znm,False
3jxo,False
1ty4,False
2vfx,False
4b8x,False
4eqs,False
4ose,False
3sqg,False
5en7,False
3hva,False
2aj9,False
4u89,True
5m5e,False
1sez,False
3ec8,True
1zee,False
5tjg,False
1ojh,False
4xqk,False
4bj0,True
3scy,True
3d03,False
3fke,False
3igh,True
3gnl,False
4bqh,True
5n5p,False
5gqf,False
5n3u,False
1lrz,True
1jnr,False
3c1a,False
1lr5,False
5fu5,True
6cul,False
2pyq,False
6oh9,True
4dx8,False
1wdd,False
2pez,False
4fzq,False
1zke,False
6qm2,True
4a37,False
5int,False
2yh6,False
6dcj,False
3r72,True
4fw9,True
4roc,False
5yow,True
1ft5,True
3be6,False
4yl8,False
4rle,True
3bln,True
4zpx,False
2v89,False
2wvi,True
3poh,True
5hnv,True
4kqp,True
1dvk,False
4fo0,True
5ht2,False
5x9c,False
1a8l,True
4r1d,False
1a92,False
5l09,False
3rbn,False
6jch,True
3fy6,False
1wz3,False
3vop,False
4xlz,False
3g02,False
4un2,False
4e6z,True
5z8b,False
2aq6,False
3sm4,False
2oux,False
3aml,True
3ifn,False
6if3,False
1a7e,True
6b6u,False
6dk9,False
1o7f,True
2xhg,True
2znl,False
1td9,False
4bvx,False
5t8v,True
1o5h,False
2g0c,True
6epz,False
5j3t,False
5od4,True
3koj,False
2pgc,False
6ias,False
4dkw,False
5lsi,False
6fm7,True
4czx,False
1f0k,False
1kf6,False
1p4x,True
6ozd,False
4tyz,False
6mzp,False
2awi,False
3kdq,False
4g54,True
3k6r,True
2h62,False
4j7h,False
4p6q,True
6c62,False
3eur,True
3bv8,True
3icu,True
3r4q,False
1gp0,True
5jwo,False
1lr0,True
4ks9,False
4qq6,True
2vbu,True
3jzy,True
1nxm,False
5ueb,False
3vbj,False
5lf8,True
1u60,False
4pi8,True
3tsi,False
5j4u,True
4dlq,False
4z02,False
3g12,False
1id0,True
3ejf,True
5dle,False
1ykd,False
5cs2,False
1iuq,True
4dz1,True
2cxc,True
2ph7,False
6a9c,False
3lho,True
4tjv,True
6bea,True
6jeh,False
3nmd,False
5xlv,False
5nsa,True
3i10,True
3fbl,True
3nv0,False
3v3l,False
5kbw,False
2nuw,False
1kaf,False
2e26,True
1ua7,True
4b21,False
3er6,False
3l46,False
4zbh,True
1esc,True
2zzj,True
6c4m,True
5jdk,True
2fue,True
6d12,False
5lkb,False
4qhq,True
4a1g,False
3mt5,True
3lag,False
3b8m,False
4uhq,False
3ezi,False
3gha,True
1rwh,True
2wb0,True
4qn1,True
5a0y,False
6c8r,False
5wbf,False
4d7j,True
4r6y,True
3l1n,True
5yca,False
4hst,False
4rgl,True
4zr7,False
5yrq,False
3orj,True
1q33,True
6fyw,False
5hyz,True
1h2b,False
4fh0,False
5dwd,False
2zhj,True
5cdk,True
5e1l,True
3wo6,True
1tiq,False
4a2b,True
2ppq,True
3c3d,False
2odk,False
4nxy,True
5ax6,True
3kf6,False
5hhe,False
3hje,True
2w8x,False
6fmx,True
2c0g,False
4dix,False
1tgr,False
4bb9,True
5uw8,False
3wi3,False
3drf,False
5ig0,True
6ou1,False
5sy8,False
2nqw,True
5izl,False
3orh,False
2ozn,False
4bou,True
4n7c,True
4tq3,False
6ak4,True
2b81,False
1kgd,True
3e97,True
3fkj,False
3tix,False
4q2u,False
3lvy,False
2gre,False
2qih,False
1jyo,False
1vr8,True
3viv,False
4w5x,False
4go6,False
4pvz,False
6ogx,False
3d3k,False
3tbd,True
5od6,False
1b8k,True
6o7q,False
1jet,False
2qng,True
1hq0,True
2zuv,False
5x89,True
2q8p,True
5x9a,False
4gdo,False
4mai,True
1osy,False
5i0y,False
6a32,True
4n6q,True
5oem,True
1kcm,True
4u9p,False
3pf7,False
3laa,True
4xsl,False
2vov,True
3bz6,True
1ux6,True
3fhh,True
1l2w,False
2fyz,False
3c6f,False
5coy,False
4l57,False
3pv7,True
2db0,False
3eyy,False
1sdo,True
3d6w,False
5x6b,False
3ud1,False
4euo,True
2pqr,False
5l8s,False
3oeo,False
3ck2,True
1xak,True
3azo,False
5l2l,False
4efa,False
3kg7,False
3t6s,False
6exm,False
3tva,False
2qsd,False
3lxz,False
3mtq,False
3e0r,False
2ygg,False
4djg,False
2p8t,True
1o6a,False
4jde,False
3l3s,False
2cs7,False
2hqb,True
5w1e,True
5zqk,False
6miw,True
4pxw,False
3s8m,True
3umg,False
2p8i,False
3dhx,False
6gks,True
5tz5,False
6fv8,False
5u4h,False
1rz3,True
1y7r,False
2jcb,False
4q28,False
1xmt,True
2aef,False
3b42,False
5zy9,False
4e6f,False
5c1t,False
3q7m,True
2pu3,True
1a41,True
3u12,False
6bio,True
1x54,True
3f2z,True
2rjb,False
2jln,True
4eqp,True
5ewo,True
5k19,False
5fr6,True
5tvo,False
3iht,False
3bg2,False
4mam,False
5eq0,False
4j8l,True
3w1o,False
3e7r,True
1v9m,True
3dmm,False
4qm6,False
2pq7,True
6otc,False
4es8,False
3w36,False
3dl3,False
3oqb,False
2yjl,False
3soy,True
1zuo,False
5w82,False
1mkk,False
4ftf,True
1d4o,True
2hng,True
4zdf,False
5uaz,False
5wft,True
4fbc,False
3rmu,False
4kyq,True
3zzs,False
2w35,False
5c79,False
3pd7,False
6c29,False
5ffq,False
1sjy,True
4el6,True
3tqq,True
2ddm,False
2ej8,False
5cyl,False
2cdc,False
1h6d,False
5kp7,False
4dci,False
4qdg,False
1yll,False
1p49,True
2hbw,True
4dk2,True
3u21,False
1yb3,True
3ez2,False
3jyo,True
3cbw,False
5mdr,False
5a12,False
4hs2,True
3bf7,False
1y4m,False
2wdc,True
5kut,False
6e6c,True
6ozw,True
4ph2,False
4mlm,False
